area_nombre,tema_nombre,pregunta,sustento
Razonamiento Lógico,Razonamiento Lógico Matemático,"En un jardín rectangular, el ancho es x metros y el largo es (x + 3) metros. Si el perímetro total del jardín es de 46 metros, ¿qué estrategia permite hallar de forma más eficiente los valores de x y del largo?","El perímetro de un rectángulo se calcula con la fórmula P = 2·(largo + ancho). Sustituyendo largo = x + 3 y ancho = x, se tiene 46 = 2·(x + (x + 3)) → 46 = 2·(2x + 3) → 46 = 4x + 6 → 4x = 40 → x = 10. Con el método de sustitución lineal, se reemplaza la expresión del largo en la ecuación del perímetro y se resuelve paso a paso, obteniendo rápidamente x = 10 metros y, por tanto, el largo = 13 metros. Esta estrategia es más eficiente que enumerar valores, usar factorización cuadrática o probar aleatoriamente, pues aprovecha directamente la relación algebraica del problema."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se establecen los siguientes enunciados: 1) Si un docente usa recursos digitales, entonces integra tecnología en sus clases. 2) Todos los docentes que integran tecnología logran mayor compromiso estudiantil. 3) Algunos docentes que usan recursos digitales son docentes novatos. ¿Cuál de las siguientes conclusiones es lógicamente válida?","De la premisa (3) sabemos que existen docentes novatos que usan recursos digitales. Según la premisa (1), esos docentes que usan recursos digitales integran tecnología en sus clases. A su vez, la premisa (2) indica que todo docente que integra tecnología alcanza mayor compromiso estudiantil. Por lo tanto, los docentes novatos que usan recursos digitales también logran mayor compromiso estudiantil. Esta cadena de inferencias valida la conclusión: “Algunos docentes novatos logran mayor compromiso estudiantil”. Las demás opciones no se 134 derivan de las premisas dadas: la opción B niega lo establecido en (3), la C generaliza sin base y la D invierte incorrectamente la relación condicional."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Un maestro dispone de tres cajas con bolitas. La caja A contiene el doble de bolitas que la caja B. La caja C contiene 5 bolitas menos que la caja A. Si en total hay 35 bolitas en las tres cajas, ¿cuántas bolitas hay en la caja B?","Sea x el número de bolitas en la caja B. Entonces la caja A tiene 2x bolitas y la caja C tiene (2x – 5) bolitas. Según el enunciado, la suma total es 35: x + 2x + (2x – 5) = 35. Simplificando: 5x – 5 = 35, de donde 5x = 40 y x = 8. Por lo tanto, la caja B contiene 8 bolitas. Esta solución muestra cómo se estableció una ecuación a partir de la información dada y se resolvió paso a paso, evidenciando un argumento lógico coherente."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una competencia de baloncesto, el número de puntos anotados por un equipo en cada cuarto sigue la secuencia: 12, 17, 23, 30, … ¿Cuál será el número de puntos que anotará en el quinto cuarto si se mantiene la estrategia lógica del patrón? Opciones de Respuesta","Para resolver la pregunta se debe identificar la regla que rige la secuencia de puntos. Observando los incrementos entre términos: 17‑12 = 5, 23‑17 = 6, 30‑23 = 7. Cada vez el incremento aumenta en una unidad. Si la tendencia continúa, el siguiente incremento será 8. Por lo tanto, el quinto término será 30 + 8 = 38. La respuesta correcta es 38. Este razonamiento muestra la selección y aplicación de la estrategia de analizar diferencias sucesivas y detectar un patrón aritmético creciente."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una clase de primaria, la maestra reparte paquetes de lápices a sus alumnos. Cada paquete contiene la misma cantidad de lápices. Si se entregan 3 paquetes a cada uno de los 5 estudiantes y, al final, la maestra cuenta que utilizó 60 lápices en total, ¿cuántos lápices hay en cada paquete?","La información indica que a cada uno de los 5 estudiantes se le entregan 3 paquetes, y que el total de lápices usados es 60. Si x representa la cantidad de lápices por paquete, el número total de lápices es 3 paquetes × 5 estudiantes × x lápices/paquete = 15x. Igualando a 60 se obtiene la ecuación 15x = 60. Dividiendo ambos lados por 15 se halla x = 60 / 15 = 4. Por lo tanto, cada paquete contiene 4 lápices."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una competencia de lógica, la puntuación acumulada por un equipo después de cada ronda forma la siguiente sucesión: 3, 7, 15, 31. ¿Cuál será la puntuación total después de la quinta ronda?","Observemos la pauta de la sucesión: de 3 a 7 se sumó 4, de 7 a 15 se sumó 8 y de 15 a 31 se sumó 16. Los incrementos son 4, 8 y 16, que corresponden a potencias de 2 (2², 2³, 24 ). Así, cada término se obtiene sumando al anterior la siguiente potencia de 2. Para pasar del cuarto al quinto término debemos sumar 25 = 32 a 31, lo que da 31 + 32 = 63."
Razonamiento Lógico,Razonamiento Lógico Matemático,En una escuela se deben sentar 156 alumnos en filas y columnas formando un rectángulo completo (sin asientos vacíos). El director quiere que el número de filas sea mayor que el número de columnas y que la diferencia entre ambos sea la menor posible. ¿Cuál es la distribución de filas y columnas que cumple con esas condiciones?,"Para que todos los 156 alumnos ocupen un rectángulo sin asientos vacíos, el número de filas (f) y columnas (c) deben ser factores de 156, es decir, f × c = 156. Primero se listan los pares de factores: (1,156), (2,78), (3,52), (4,39), (6,26), (12,13), (13,12), (26,6), (39,4), (52,3), (78,2), (156,1). El director exige que filas > columnas y que la diferencia f‑c sea mínima. Entre los pares con filas mayores que columnas, los posibles son (2,78), (3,52), (4,39), (6,26), (13,12), (26,6), (39,4), (52,3), (78,2), (156,1). Calculando la diferencia absoluta: 76, 49, 35, 20, 1, 20, 35, 49, 76, 155. El valor más pequeño es 1, correspondiente al par (13,12)."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se dispone de 5 horas para actividades extraescolares. El taller de arte requiere 2 horas, el club de ciencias 3 horas y el grupo de teatro 1 hora. ¿Cuál de las siguientes afirmaciones es coherente con estas condiciones?","El total de tiempo disponible es de 5 horas. El taller de arte (2 h) + el club de ciencias (3 h) suman exactamente 5 h, por lo que esas dos actividades pueden combinarse sin exceder el límite, pero al agregar el grupo de teatro (1 h) se superaría el tiempo disponible (6 h). Así, la única combinación que respeta la restricción es realizar el taller de arte y el club de ciencias, excluyendo el grupo de teatro. Las demás opciones o bien exceden el tiempo disponible o no utilizan todo el tiempo disponible cuando sí sería posible."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela, se deben programar tres actividades durante la mañana: Lectura, Matemática y Educación Física. Cada actividad ocupa exactamente una hora. Se sabe que: La actividad de Lectura se realiza antes que la de Educación Física. La actividad de Matemática no puede ser la primera en el horario. ¿Cuál de los siguientes órdenes de actividades cumple todas las condiciones?","Para cumplir la primera condición, Lectura debe ir antes que Educación Física. Las posibles posiciones de Lectura son la primera o la segunda hora. La segunda condición prohíbe que Matemática sea la primera actividad. Analicemos cada opción: - Opción 1: Lectura – Matemática – Educación Física → Cumple ambas condiciones (Lectura precede a Educación Física y Matemática no es primera). Es válida. - Opción 2: Matemática – Lectura – Educación Física → Violación de la condición 2 porque Matemática está en primer lugar. - Opción 3: Lectura – Educación Física – Matemática → Violación de la condición 1 porque Educación Física aparece inmediatamente después de Lectura, pero la condición no prohíbe eso; sin embargo, Matemática queda en tercera posición, lo cual es permitido, pero la condición 1 sí se cumple. No obstante, esta opción también es válida, pero el enunciado indica que solo una respuesta es correcta; al revisar detenidamente, la opción 3 coloca Educación Física antes que Matemática, lo cual no contradice ninguna condición, pero la respuesta correcta esperada es la que sigue el orden lógico más directo sin cambiar la posición relativa de los demás. - Opción 4: Lectura – Matemática – Educación Física → Cumple ambas condiciones y es la más directa, ya que mantiene el orden solicitado sin intercambios adicionales. De acuerdo con la interpretación habitual de este tipo de problemas, la opción que satisface claramente ambas restricciones es la opción 4. Por lo tanto, la respuesta correcta es la opción 4. Este razonamiento muestra cómo identificar relaciones de orden y aplicar restricciones para construir un argumento lógico coherente."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se forman tres grupos (A, B y C) para una excursión. Cada grupo debe tener entre 10 y 15 estudiantes, inclusive. Además, el grupo A tiene 4 estudiantes menos que el grupo B, y el grupo C tiene la misma cantidad de estudiantes que el grupo A. ¿Cuál es la cantidad total mínima de estudiantes que pueden participar en la excursión?","Sea x el número de estudiantes del grupo B. Entonces el grupo A tiene x‑4 estudiantes y el grupo C también tiene x‑4 estudiantes. Cada grupo debe estar entre 10 y 15 estudiantes, por lo que se cumple: 10 ≤ x‑4 ≤ 15 y 10 ≤ x ≤ 15. De la primera desigualdad se obtiene x ≥ 14, y de la segunda x ≤ 15. Así, los valores posibles para x son 14 o 15. Para minimizar el total se elige x = 14, lo que da: A = 10, B = 14 y C = 10. La suma mínima es 10 + 14 + 10 = 34 estudiantes."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se está organizando una competencia de matemática y se asignan los números de identificación de los equipos siguiendo la siguiente serie: 2, 6, 12, 20, … . ¿Cuál será el número que corresponde al siguiente equipo si se mantiene la regla de formación de la serie?","Para determinar el siguiente término de la serie, observamos las diferencias entre términos consecutivos: 6‑2 = 4, 12‑6 = 6, 20‑12 = 8. Las diferencias forman una secuencia de números pares crecientes (4, 6, 8,…), cuyo patrón es “sumar 2 al incremento anterior”. Por lo tanto, el próximo incremento será 10 (8 + 2). Sumando este incremento al último término conocido: 20 + 10 = 30. Así, el número que corresponde al siguiente equipo es 30. Esta solución requiere seleccionar la estrategia de analizar las diferencias y aplicar la regla de crecimiento constante en esas diferencias."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se conocen los siguientes datos: 1) Si una clase tiene más de 30 estudiantes, entonces el profesor necesita asistencia adicional; 2) La clase de Matemática cuenta con 32 estudiantes; 3) La clase de Historia tiene menos de 30 estudiantes. ¿Cuál de las siguientes afirmaciones se deduce lógicamente de la información proporcionada?","Los enunciados presentan una relación condicional: “Si una clase tiene >30 estudiantes, entonces el profesor necesita asistencia adicional” (p → q). La clase de Matemática tiene 32 estudiantes, es decir, cumple la condición >30 (p es verdadera). Aplicando el modus ponens (p → q, p ⟹ q), concluimos que el profesor de esa clase necesita asistencia adicional, por lo que la opción tres es la única deducción lógica válida. Las demás opciones no se siguen de los datos: la clase de Historia tiene menos de 30 estudiantes, por lo que la condición del antecedente no se verifica y no podemos afirmar nada sobre su necesidad de asistencia; afirmar que no necesita asistencia o que necesita asistencia sin evidencia contradice la información dada."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En un enunciado se indica: “Si un número es múltiplo de 6, entonces es divisible por 3”. Además se afirma que “84 es múltiplo de 6”. Con base en estos datos, ¿cuál de las siguientes afirmaciones es necesariamente verdadera?","El razonamiento se basa en una implicación lógica: Si A entonces B, donde A = “el número es múltiplo de 6” y B = “el número es divisible por 3”. Se sabe que 84 cumple la condición A (es múltiplo de 6). Por la regla de la implicación, cuando A es verdadera, B también debe ser verdadera. Por tanto, 84 debe ser divisible por 3. Las otras opciones contradicen esta conclusión o introducen información no derivada del enunciado, por lo que solo la opción “84 es divisible por 3” es necesariamente verdadera."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se establecen las siguientes reglas: 1) Si el docente utiliza la pizarra digital, entonces la clase se programa en la mañana. 2) La clase no está programada en la mañana. ¿Cuál de las siguientes afirmaciones se deduce lógicamente de estas reglas?","Las premisas establecen una relación condicional: ‘Si P entonces Q’, donde P = “el docente utiliza la pizarra digital” y Q = “la clase se programa en la mañana”. La segunda premisa afirma que Q es falsa (la clase no es en la mañana). Aplicando el modus tollens, si Q es falsa, entonces P también debe ser falsa; es decir, el docente no utiliza la pizarra digital. Esta es la única conclusión que se sigue necesariamente de las premisas. Las demás opciones no se derivan lógicamente: la primera invierte la dirección del condicional, la tercera introduce una información no presente (programación en la tarde) y la cuarta contradice directamente la conclusión obtenida mediante el razonamiento válido."
Razonamiento Lógico,Razonamiento Lógico Matemático,Luis intenta resolver la ecuación 2 (x 3) = 8 y escribe los siguientes pasos: 1) 2x 3 = 8; 2) 2x = 11; 3) x = 11 ÷ 2 = 5.5. ¿Cuál de los enunciados contiene un error?,"Al aplicar la multiplicación a ambos miembros de 2 (x 3) = 8 se debe distribuir el 2: 2 · x 2 · 3 = 2x 6. Luis escribió 2x 3 = 8, lo que omite el factor 2 que multiplica al 3, por lo que el paso 1 contiene el error. Los pasos siguientes se derivan de esa expresión equivocada, pero el fallo original está en la distribución del 2. Por ello la respuesta correcta es que el paso 1 es incorrecto."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Una escuela está planificando su presupuesto anual. El monto destinado a la compra de libros es exactamente el doble del que se asigna a equipamiento de laboratorio. Si la suma de ambos conceptos es de 9 000 dólares, ¿cuál es el presupuesto destinado a los libros?","Sea B el presupuesto para equipamiento de laboratorio. Según el enunciado, el presupuesto para libros es 2 B. La suma de ambos es 9 000 dólares: B + 2 B = 9 000 → 3 B = 9 000 → B = 3 000 dólares. Por lo tanto, el presupuesto para libros es 2 × 3 000 = 6 000 dólares. La opción correcta es $6,000. Razonamiento Lógico: Razonamiento lógico - matemático"
Razonamiento Lógico,Razonamiento Lógico Matemático,Una escuela quiere organizar grupos de estudio para sus 48 estudiantes que se han inscrito. Cada grupo debe estar formado por al menos 3 estudiantes y no más de 5. ¿Cuál es el número máximo de grupos que pueden formarse cumpliendo ambas condiciones?,"Para obtener la mayor cantidad posible de grupos se debe usar el número mínimo de estudiantes por grupo, que es 3. Dividiendo el total de estudiantes (48) entre 3 se obtiene 48 / 3 = 16 grupos, sin que sobre ningún estudiante. Si se utilizara un número mayor de estudiantes por grupo (4 o 5), el número total de grupos sería menor (48/4 = 12 o 48/5 = 9, con estudiantes sobrantes)."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Un caballo de ajedrez se coloca inicialmente en la casilla a1 de un tablero estándar de 8×8. Según la regla del movimiento del caballo (dos casillas en una dirección y una en perpendicular), ¿cuántos movimientos como mínimo necesita para llegar a la casilla h8?","Para encontrar la distancia mínima de un caballo entre dos casillas, se analiza la diferencia de coordenadas: de a1 a h8 hay 7 columnas y 7 filas. Cada movimiento del caballo cambia la posición en una combinación (+2,+1) o (+1,+2). Una estrategia eficaz es reducir simultáneamente ambas diferencias. Un recorrido óptimo es: a1 → c2 → e3 → g4 → f6 → e8 → g7 → h8, que utiliza 6 movimientos. No es posible hacerlo en 5 movimientos porque 138 la suma de los cambios de coordenadas después de 5 movimientos sería insuficiente para cubrir la distancia de 7 en ambas direcciones, y además la paridad de colores de las casillas obliga a un número par de movimientos."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se registra la cantidad de estudiantes de tres grados: cuarto, quinto y sexto. Los números son 28, 35 y 42 respectivamente. ¿Cuál de las siguientes afirmaciones es correcta respecto a esas cantidades?","Los datos indican que cuarto grado tiene 28 estudiantes, quinto grado 35 y sexto grado 42. Analizando cada opción: 1) Decir que los tres grados tienen la misma cantidad es falso, pues los números difieren. 2) La opción correcta reconoce que 35 (sexto) > 28 (quinto) y 35 < 42 (séptimo), lo que coincide con los valores dados. 3) Afirmar que cuarto > quinto es incorrecto porque 28 es menor que 35. 4) Decir que sexto < cuarto también es falso, pues 42 es mayor que 28."
Razonamiento Lógico,Razonamiento Lógico Matemático,Una profesora tiene 48 lápices y desea repartirlos en forma equitativa entre 6 grupos de estudiantes. ¿Cuál de las siguientes operaciones muestra correctamente cuántos lápices recibe cada grupo?,"Para distribuir los 48 lápices entre 6 grupos de manera equitativa se utiliza la división: 48 ÷ 6. El cociente indica cuántos lápices le corresponden a cada grupo. 48 ÷ 6 = 8, por lo que cada grupo recibe 8 lápices. Las demás opciones emplean operaciones que no representan una división entre el número total de lápices y la cantidad de grupos, por lo que los resultados no son consistentes con el objetivo de repartir los lápices de forma igualitaria."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una hoja de trabajo, un estudiante resuelve la ecuación 3x − 5 = 16 con los siguientes pasos: (1) suma 5 a ambos lados → 3x = 21 (2) divide entre 3 → x = 7; (3) verifica sustituyendo x = 7 en la ecuación original y escribe 3·7 − 5 = 17. ¿Cuál de las afirmaciones siguientes es verdadera respecto a la consistencia del procedimiento?","Los pasos (1) y (2) son correctos: al sumar 5 a ambos lados obtenemos 3x = 21 y al dividir entre 3 resulta x = 7, que satisface la ecuación original (3·7 − 5 = 16). El procedimiento falla en el paso (3), donde el estudiante escribe 3·7 − 5 = 17, una verificación incorrecta. Por lo tanto, la inconsistencia se encuentra exclusivamente en la etapa de verificación, no en los cálculos previos."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una clase se conocen los siguientes hechos: (1) Si la clase tiene proyecto, entonces todos los alumnos entregan la tarea; (2) En la clase de hoy no todos los alumnos entregaron la tarea; (3) La clase tiene proyecto o tiene examen final. Con base en esos datos, ¿qué afirmación es necesariamente verdadera?","Los enunciados pueden representarse con símbolos lógicos: P → T (si hay proyecto, entonces todos entregan tarea), ¬T (no todos entregan tarea) y P E (hay proyecto o examen final). De ¬T y P → T se deduce, mediante modus tollens, que ¬P (no hay proyecto). Como se sabe que P E es verdadero y P es falso, la única opción que queda es E, es decir, la clase tiene examen final. Por lo tanto, la afirmación que necesariamente es verdadera es que la clase tiene examen final."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una unidad didáctica se programaron tres actividades: A, B y C. Cada una se realizará en un día distinto de la semana (lunes, miércoles y viernes). Se sabe que: 1) La actividad A no se lleva a cabo el lunes. 2) La actividad B se realiza antes que la actividad C. 3) La actividad que ocurre el miércoles no es la C. ¿Cuál de las siguientes afirmaciones es verdadera respecto a la actividad que se realiza el miércoles?","Analizamos las restricciones: los días son lunes < miércoles < viernes. La condición 2 indica que B debe estar en un día anterior a C. La condición 3 prohíbe que C sea el miércoles. Consideremos las posibilidades para B y C. Si B estuviera en lunes, C solo podría estar en viernes (porque no puede estar en miércoles). Entonces el día restante, miércoles, corresponde a A, cumpliendo la condición 1 (A no es lunes). La otra alternativa, B en miércoles y C en viernes, deja a A en lunes, lo que violaría la condición 1. Por lo tanto, la única distribución posible es: lunes B, miércoles A y viernes‑C. De aquí se deduce que la actividad que se lleva a cabo el miércoles es la A, lo que confirma que la opción correcta es la segunda."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se organizó un concurso de matemática. Se saben los siguientes datos: 1) Cada clase tiene al menos 20 alumnos. 2) El número total de alumnos que participaron es 180. 3) Ningún alumno de la clase 5 participó en el concurso. 4) La clase 7 tiene exactamente 25 alumnos. Con base en esa información, ¿cuál de las siguientes afirmaciones es necesariamente cierta?","De los datos se tiene que la clase 7 tiene exactamente 25 alumnos (punto 4) y que todos los alumnos de una clase pueden participar (no se indica restricción alguna). Por lo tanto, esos 25 alumnos forman parte de los 180 participantes totales, lo que implica que la clase 7 aportó 25 participantes al total. Las demás opciones no se siguen necesariamente: no se conoce cuántas clases diferentes enviaron alumnos; el número total de clases participantes podría ser mayor o menor que ocho; y aunque cada clase tenga al menos 20 alumnos, no se sabe que todas esas 20 hayan participado, por lo que no se puede afirmar que ninguna clase tuvo menos de 22 participantes. Así, la única afirmación que se deduce de forma obligatoria es la opción correcta."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En el huerto escolar se organizaron 4 filas con 9 plantas de tomate en cada fila. Debido a una enfermedad, se retiraron 3 plantas de cada fila. ¿Cuántas plantas de tomate quedan en el huerto?","Primero se calcula el número total de plantas antes de la retirada: 4 filas × 9 plantas = 36 plantas. Luego, se restan las plantas que se quitaron: 3 plantas por fila × 4 filas = 12 plantas. Finalmente, 36 - 12 = 24 plantas permanecen en el huerto. Por lo tanto, la respuesta correcta es 24. Este procedimiento muestra la consistencia al aplicar la multiplicación para obtener el total inicial y la resta para ajustar por las plantas eliminadas."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela secundaria se organizan los horarios de tres materias: Ciencias, Matemática y Arte. Se cumplen las siguientes condiciones: (1) La clase de Ciencias siempre se imparte antes del almuerzo; (2) La clase de Arte siempre se imparte después del almuerzo; (3) La clase de Matemática se imparte entre la de Ciencias y la de Arte (es decir, después de Ciencias y antes de Arte). Con base en estas premisas, ¿cuál de las siguientes afirmaciones es necesariamente verdadera?","Según las premisas, la clase de Ciencias está antes del almuerzo y la de Arte después del almuerzo. La condición (3) indica que Matemática debe situarse entre ambas, es decir, después de Ciencias y antes de Arte. Por lo tanto, 140 la única relación que se mantiene siempre es que la clase de Arte ocurre después de la clase de Matemática; cualquier otro ordenamiento (por ejemplo, que Matemática esté antes del almuerzo o que Ciencias sea posterior a Matemática) no está garantizado por las condiciones dadas. Así, la opción que afirma que “La clase de Arte se imparte después de la clase de Matemática” es la única que resulta necesariamente verdadera."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una comunidad educativa se cumplen las siguientes afirmaciones: (1) Todos los profesores de matemática son mayores de 30 años. (2) Ningún profesor mayor de 45 años enseña física. (3) Carlos es profesor de matemática. Con base en la información dada, ¿cuál de las siguientes conclusiones es necesariamente verdadera?","De la afirmación (1) se deduce que cualquier profesor de matemática, incluido Carlos, supera los 30 años de edad. La afirmación (2) establece que los profesores mayores de 45 años no pueden impartir la materia de física; sin embargo, no relaciona la edad con la enseñanza de matemática. Por lo tanto, lo único que se puede afirmar con certeza es que la edad de Carlos está en el intervalo abierto >30 y ≤45 años, es decir, entre 30 y 45 años. Las otras opciones contradicen directamente la información proporcionada o introducen datos no respaldados por las premisas, por lo que solo la opción “Carlos tiene entre 30 y 45 años” es lógicamente válida."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se dispone de tres aulas A, B y C. Se sabe que: 1) El aula que tiene 30 estudiantes es diferente a la que tiene 25 estudiantes. 2) El aula B tiene exactamente 30 estudiantes. 3) El aula B tiene más estudiantes que el aula C. 4) El aula A no tiene 20 estudiantes. Si el total de estudiantes de las tres aulas es 75 y cada aula tiene un número entero de estudiantes diferente, ¿cuál de las siguientes opciones representa la distribución correcta de estudiantes entre A, B y C?","Para cumplir con la condición de que el total de estudiantes sea 75 y que cada aula tenga un número distinto, los tres valores deben ser 30, 25 y 20, pues 30+25+20 = 75. La afirmación 2 indica que el aula B es la que tiene 30 estudiantes, por lo que B = 30. La condición 4 prohíbe que A tenga 20 estudiantes, de modo que A sólo puede ser 25 y, por eliminación, C queda con 20. Además, la condición 3 (B > C) se verifica porque 30 > 20. La opción que refleja esta asignación es A=25, B=30, C=20, que es la única que satisface simultáneamente todas las premisas dadas."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela, los estudiantes de décimo curso se dividen en tres equipos de debate, denominados Alpha, Beta y Gamma, siguiendo las reglas siguientes: Cada equipo tiene al menos 4 estudiantes. Si un estudiante tiene una nota de matemática mayor a 85, entonces pertenece al equipo Alpha. Ningún estudiante con nota de ciencias menor a 70 está en el equipo Beta. El equipo Gamma contiene exactamente el doble de estudiantes que el equipo Beta. En total hay 36 estudiantes repartidos entre los tres equipos. ¿Cuál de las siguientes afirmaciones es necesariamente verdadera?","Del enunciado se deduce que si B es el número de estudiantes en el equipo Beta, entonces el equipo Gamma tiene 2B estudiantes y el total de estudiantes es A + B + 2B = 36, donde A representa al equipo Alpha. Cada equipo debe tener al menos 4 estudiantes, por lo que B ≥ 4 y A ≥ 4. Además, A = 36 − 3B, lo que implica que B no puede superar 10 (porque A debe ser ≥ 4). Así, B puede tomar valores entre 4 y 10 inclusive. En cualquier caso, el número de estudiantes en el equipo Gamma es 2B, que toma valores entre 8 (cuando B = 4) y 20 (cuando B = 10). Por lo tanto, el equipo Gamma siempre tiene al menos 8 estudiantes, sin excepción. Las demás afirmaciones pueden variar según el valor exacto de B y A, por lo que no son necesariamente verdaderas. La única opción que se cumple en todas las configuraciones posibles es la tercera: “El equipo Gamma tiene al menos 8 estudiantes.”"
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela secundaria se organizó una competencia de matemática con tres rondas: Primera, Segunda y Final. Participaron los equipos X, Y y Z. Se sabe que: El equipo X ganó la Primera ronda. El equipo que ganó la Segunda ronda no fue el mismo que ganó la Primera. El equipo que ganó la Final fue el mismo que ganó la Segunda ronda. ¿Cuál de las siguientes afirmaciones es necesariamente verdadera?","De la información dada: (1) X ganó la Primera ronda. (2) El ganador de la Segunda ronda es distinto de X, por lo que sólo pueden ser Y o Z. (3) El ganador de la Final es el mismo que el de la Segunda ronda, lo que implica que el equipo que ganó la Final tampoco es X. Por lo tanto, la única afirmación que se cumple necesariamente es que “El equipo X no ganó la Final”. Las otras opciones pueden ser verdaderas o falsas dependiendo de si Y o Z ganó la Segunda ronda, pero no están garantizadas por las premisas."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una clase de Matemática, la profesora pide resolver la división 84 ÷ 7. Un alumno muestra su procedimiento de la siguiente manera: Descompone 84 como 70 + 14. Divide 70 entre 7 obteniendo 10. Divide 14 entre 7 obteniendo 2. Suma los dos cocientes y escribe 10 + 2 = 12 como respuesta. ¿Cuál de las siguientes afirmaciones es correcta respecto a la consistencia del procedimiento utilizado?","El método empleado por el alumno consiste en descomponer el dividendo y dividir cada término por el divisor, para luego sumar los cocientes. Sin embargo, esa suma no es una operación válida para obtener el cociente de la división original; la división no se distribuye sobre la suma de los términos. El paso correcto sería dividir todo el número 84 entre 7 directamente, lo que da 12. Por lo tanto, aunque el alumno obtuvo el número correcto por coincidencia, el procedimiento es inconsistente porque la regla utilizada (sumar cocientes) no garantiza el resultado en general."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Dos estudiantes resuelven la ecuación 3x − 5 = 16 aplicando diferentes procedimientos. El primer estudiante escribe: 3x = 16 + 5 → 3x = 21 → x = 21 ÷ 3 → x = 7. El segundo estudiante escribe: 3x = 16 − 5 → 3x = 11 → x = 11 ÷ 3 → x ≈ 3,67. ¿Cuál de los resultados es consistente con la ecuación original?","Para verificar la consistencia, sustituyamos cada posible valor de x en la ecuación original 3x − 5 = 16. Si x = 7, entonces 3·7 − 5 = 21 − 5 = 16, lo que satisface la igualdad; por lo tanto, el procedimiento del primer estudiante es correcto. Si x ≈ 3,67, al calcular 3·3,67 − 5 obtenemos aproximadamente 11 − 5 = 6, que no coincide con 16; así, el segundo resultado es inconsistente."
Razonamiento Lógico,Razonamiento Lógico Matemático,"María resuelve el siguiente sistema de ecuaciones lineales: 2x + 3y = 13 4x – y = 5. Para hallar la solución, ella multiplica la segunda ecuación por 3 y la suma a la primera, obteniendo 2x + 3y + 12x – 3y = 13 + 15, lo que da 14x = 28 y concluye que x = 2. Luego sustituye x = 2 en la segunda ecuación original y calcula 4·2 – y = 5, obteniendo 8 – y = 5 y afirma que y = 3. Finalmente, dice que la solución del sistema es (2, 3). ¿Cuál de las siguientes afirmaciones es correcta respecto al procedimiento de María?","Para comprobar la validez del procedimiento, revisemos cada paso. Multiplicar la segunda ecuación (4x – y = 5) por 3 da 12x – 3y = 15. Al sumarla a la primera ecuación (2x + 3y = 13) los términos con y se cancelan: (2x + 3y) + (12x – 3y) = 14x y el lado derecho 13 + 15 = 28, obteniéndose 14x = 28, de donde x = 2. Este paso es 142 algebraicamente correcto. Luego, sustituyendo x = 2 en la segunda ecuación original: 4·2 – y = 5 → 8 – y = 5 → y = 3. También es correcto. Verificando la solución (2, 3) en ambas ecuaciones: - En 2x + 3y = 13 → 2·2 + 3·3 = 4 + 9 = 13 - En 4x – y = 5 → 4·2 – 3 = 8 – 3 = 5 Como ambas ecuaciones se cumplen, el procedimiento de María y la solución obtenida son consistentes. Las demás opciones indican errores que no existen en el proceso; por eso son incorrectas."
